Time (s),Voltage (V)
28.62169575691223,0.45
28.72608256340027,0.45
28.827189445495605,0.45
28.932741165161133,0.45
29.033769130706787,0.45
29.162139654159546,0.45
29.28975772857666,0.45
29.390108108520508,0.45
29.49112558364868,0.45
29.592260360717773,0.45
29.69362449645996,0.45
29.794599056243896,0.45
29.896352767944336,0.45
29.997202396392822,0.45
30.098225831985474,0.45
30.19896149635315,0.45
30.30153727531433,0.45
30.402355909347534,0.45
30.50795006752014,0.45
30.6103515625,0.45
30.71502709388733,0.45
30.816964864730835,0.45
30.918346405029297,0.45
31.019676446914673,0.45
31.1206271648407,0.45
31.22185492515564,0.45
31.324401140213013,0.45
31.42571187019348,0.45
31.526693105697632,0.45
31.628055572509766,0.45
31.729051113128662,0.45
31.8317232131958,0.45
31.932775020599365,0.45
32.034061670303345,0.45
32.13510298728943,0.45
32.24076294898987,0.45
32.37470245361328,0.45
32.47734093666077,0.45
32.58134198188782,0.45
32.68242907524109,0.45
32.78371262550354,0.45
32.88497853279114,0.45
32.98628640174866,0.45
33.087716579437256,0.45
33.189391136169434,0.45
33.291048526763916,0.45
33.39267325401306,0.45
33.49627876281738,0.45
33.5965793132782,0.45
33.69838619232178,0.45
33.799480676651,0.45
33.90416383743286,0.45
34.022013425827026,0.45
34.145734548568726,0.45
34.24826979637146,0.45
34.34894371032715,0.45
34.44979786872864,0.45
34.551267862319946,0.45
34.65231680870056,0.45
34.755120277404785,0.45
34.86101531982422,0.44
34.97654366493225,0.45
35.07715058326721,0.44
35.178359508514404,0.44
35.28415274620056,0.44
35.38570976257324,0.44
35.48651194572449,0.44
35.58790874481201,0.44
35.68891191482544,0.44
35.79078984260559,0.44
35.89239239692688,0.45
35.99392819404602,0.44
36.09519124031067,0.44
36.20132279396057,0.44
36.302231788635254,0.44
36.40354800224304,0.44
36.50489783287048,0.44
36.606141805648804,0.44
36.71514272689819,0.44
36.81674790382385,0.44
36.91802716255188,0.44
37.01925492286682,0.44
37.12032699584961,0.44
37.226773262023926,0.44
37.3273766040802,0.44
37.42881202697754,0.44
37.53976559638977,0.44
37.64023399353027,0.44
37.74192428588867,0.44
37.84302043914795,0.44
37.94478225708008,0.44
38.046698331832886,0.44
38.14951682090759,0.44
38.25022792816162,0.44
38.35115385055542,0.44
38.45252871513367,0.44
38.553712129592896,0.44
38.65468978881836,0.44
38.756553411483765,0.44
38.85774540901184,0.44
38.958871364593506,0.44
39.05998611450195,0.44
39.160776138305664,0.44
39.26139235496521,0.44
39.36209678649902,0.44
39.46345567703247,0.44
39.56433701515198,0.44
39.665138721466064,0.44
39.8041877746582,0.44
39.904780626297,0.44
40.00584697723389,0.44
40.10677456855774,0.44
40.207902908325195,0.44
40.309218883514404,0.44
40.41127061843872,0.44
40.512176513671875,0.44
40.61333084106445,0.44
40.716583013534546,0.44
40.81757426261902,0.44
40.91845440864563,0.44
41.01958441734314,0.44
41.120736598968506,0.44
41.224865436553955,0.44
41.32583713531494,0.44
41.43000674247742,0.44
41.54032754898071,0.44
41.64169764518738,0.44
41.74259090423584,0.44
41.843751192092896,0.44
41.946089029312134,0.44
42.06018900871277,0.44
42.16232681274414,0.44
42.262800216674805,0.44
42.36426401138306,0.44
42.46536707878113,0.44
42.572953939437866,0.44
42.67382502555847,0.44
42.77827572822571,0.44
42.88076877593994,0.44
42.98171806335449,0.44
43.08293581008911,0.44
43.18403625488281,0.44
43.284815549850464,0.44
43.385987520217896,0.44
43.488433837890625,0.44
43.58918023109436,0.43
43.69076919555664,0.44
43.79230260848999,0.44
43.89429998397827,0.43
43.99543261528015,0.43
44.09669327735901,0.43
44.19791889190674,0.43
44.298816204071045,0.43
44.3996524810791,0.43
44.50045084953308,0.43
44.60212326049805,0.43
44.70364689826965,0.43
44.80487036705017,0.43
44.90561485290527,0.43
45.00743103027344,0.43
45.108952045440674,0.43
45.24031662940979,0.43
45.340946435928345,0.43
45.442046880722046,0.43
45.5435528755188,0.43
45.64623665809631,0.43
45.74693441390991,0.43
45.84793972969055,0.43
45.949018716812134,0.43
46.05064368247986,0.43
46.15207314491272,0.43
46.25336813926697,0.43
46.35525870323181,0.43
46.456592321395874,0.43
46.55783128738403,0.43
46.65891146659851,0.43
46.760000705718994,0.43
46.861255168914795,0.43
46.96262574195862,0.43
47.06581926345825,0.43
47.16686534881592,0.43
47.26897406578064,0.43
47.36982822418213,0.43
47.47072911262512,0.43
47.57163667678833,0.43
47.67253351211548,0.43
47.774555921554565,0.43
47.875773429870605,0.43
47.97633934020996,0.43
48.077548027038574,0.43
48.178789377212524,0.43
48.279775857925415,0.43
48.38225984573364,0.43
48.48643636703491,0.43
48.58664917945862,0.43
48.68759036064148,0.43
48.788668632507324,0.43
48.88999843597412,0.43
48.990894079208374,0.43
49.092444896698,0.43
49.19397020339966,0.43
49.29502749443054,0.43
49.39586639404297,0.43
49.49856877326965,0.43
49.59957838058472,0.43
49.70962595939636,0.43
49.81182885169983,0.43
49.91282677650452,0.43
50.015047550201416,0.43
50.11595106124878,0.43
50.21725344657898,0.43
50.31854271888733,0.43
50.42090916633606,0.43
